chr	pos.cM	loci	Xchr	pos.bp	pos.Kb		
1	106.1958163	X1_211336	X1	211336	211.336		
1	106.1958164	X1_211338	X1	211338	211.338		
1	106.1958165	X1_211339	X1	211339	211.339		
1	106.1958166	X1_211344	X1	211344	211.344		
1	106.1958167	X1_211346	X1	211346	211.346		
1	106.1958168	X1_211352	X1	211352	211.352		
1	106.1958169	X1_211377	X1	211377	211.377		
1	106.195817	X1_211388	X1	211388	211.388		
1	106.1958171	X1_211391	X1	211391	211.391		
1	106.1958172	X1_211393	X1	211393	211.393		
1	106.1958173	X1_211396	X1	211396	211.396		
1	106.1958174	X1_211400	X1	211400	211.4		
1	106.1958175	X1_211410	X1	211410	211.41		
1	106.1958176	X1_211416	X1	211416	211.416		
1	106.1958177	X1_211420	X1	211420	211.42		
1	106.1958178	X1_211576	X1	211576	211.576		
1	106.1958179	X1_212289	X1	212289	212.289		
1	106.195818	X1_212399	X1	212399	212.399		
1	106.9448957	X1_223361	X1	223361	223.361		
1	106.9448958	X1_225831	X1	225831	225.831		
1	106.9448959	X1_226204	X1	226204	226.204		
1	106.944896	X1_226260	X1	226260	226.26		
1	106.9448961	X1_227713	X1	227713	227.713		
1	106.9448962	X1_227724	X1	227724	227.724		
1	106.9448963	X1_227851	X1	227851	227.851		
1	106.9448964	X1_227869	X1	227869	227.869		
1	106.9448965	X1_227927	X1	227927	227.927		
1	106.9448966	X1_227941	X1	227941	227.941		
1	106.9448967	X1_227950	X1	227950	227.95		
1	106.9448968	X1_227955	X1	227955	227.955		
1	106.9448969	X1_227971	X1	227971	227.971		
1	106.944897	X1_227980	X1	227980	227.98		
1	106.9448971	X1_228025	X1	228025	228.025		
1	106.9448972	X1_228077	X1	228077	228.077		
1	106.9448973	X1_228261	X1	228261	228.261		
1	106.9448974	X1_228268	X1	228268	228.268		
1	106.9448975	X1_228272	X1	228272	228.272		
1	106.9448976	X1_228273	X1	228273	228.273		
1	106.9448977	X1_228289	X1	228289	228.289		
1	106.9448978	X1_228305	X1	228305	228.305		
1	106.9448979	X1_228397	X1	228397	228.397		
1	106.944898	X1_228402	X1	228402	228.402		
1	106.9448981	X1_229335	X1	229335	229.335		
1	106.9448982	X1_229366	X1	229366	229.366		
1	106.9448983	X1_229844	X1	229844	229.844		
1	106.9448984	X1_229903	X1	229903	229.903		
1	106.9448985	X1_233735	X1	233735	233.735		
1	106.9448986	X1_234764	X1	234764	234.764		
1	106.9448987	X1_234823	X1	234823	234.823		
1	106.9448988	X1_234844	X1	234844	234.844		
1	106.9448989	X1_234855	X1	234855	234.855		
1	107.3181441	X1_234870	X1	234870	234.87		
1	107.3181442	X1_234880	X1	234880	234.88		
1	107.3181443	X1_234889	X1	234889	234.889		
1	107.3181444	X1_234898	X1	234898	234.898		
1	107.3181445	X1_234901	X1	234901	234.901		
1	107.3181446	X1_234904	X1	234904	234.904		
1	107.3181447	X1_234911	X1	234911	234.911		
1	107.3181448	X1_234919	X1	234919	234.919		
1	107.3181449	X1_234938	X1	234938	234.938		
1	107.318145	X1_234940	X1	234940	234.94		
1	107.6913904	X1_234983	X1	234983	234.983		
1	107.6913905	X1_234994	X1	234994	234.994		
1	107.6913906	X1_235096	X1	235096	235.096		
1	107.6913907	X1_235120	X1	235120	235.12		
1	107.6913908	X1_235290	X1	235290	235.29		
1	107.6913909	X1_235322	X1	235322	235.322		
1	107.691391	X1_235396	X1	235396	235.396		
1	107.6913911	X1_235409	X1	235409	235.409		
1	108.0648026	X1_235535	X1	235535	235.535		
1	108.0648027	X1_235536	X1	235536	235.536		
1	108.0648028	X1_235549	X1	235549	235.549		
1	108.0648029	X1_235561	X1	235561	235.561		
1	108.4382143	X1_235585	X1	235585	235.585		
1	108.4382144	X1_235596	X1	235596	235.596		
1	108.4382145	X1_235618	X1	235618	235.618		
1	108.4382146	X1_235625	X1	235625	235.625		
1	108.4382147	X1_235645	X1	235645	235.645		
1	108.4382148	X1_235660	X1	235660	235.66		
1	108.4382149	X1_235777	X1	235777	235.777		
1	108.438215	X1_235787	X1	235787	235.787		
1	108.4382151	X1_235789	X1	235789	235.789		
1	108.4382152	X1_235791	X1	235791	235.791		
1	108.4382153	X1_235805	X1	235805	235.805		
1	108.4382154	X1_238193	X1	238193	238.193		
1	108.4382155	X1_238455	X1	238455	238.455		
1	108.4382156	X1_238488	X1	238488	238.488		
1	108.4382157	X1_238565	X1	238565	238.565		
1	109.566083	X1_270530	X1	270530	270.53		
1	109.5660831	X1_270537	X1	270537	270.537		
1	109.5660832	X1_270569	X1	270569	270.569		
1	109.5660833	X1_270605	X1	270605	270.605		
1	109.5660834	X1_270608	X1	270608	270.608		
1	109.5660835	X1_270610	X1	270610	270.61		
1	109.5660836	X1_270793	X1	270793	270.793		
1	109.5660837	X1_270850	X1	270850	270.85		
1	109.5660838	X1_270944	X1	270944	270.944		
1	109.5660839	X1_270957	X1	270957	270.957		
1	109.566084	X1_270988	X1	270988	270.988		
1	109.5660841	X1_271010	X1	271010	271.01		
1	109.5660842	X1_271023	X1	271023	271.023		
1	109.5660843	X1_271188	X1	271188	271.188		
1	109.5660844	X1_271190	X1	271190	271.19		
1	109.5660845	X1_271242	X1	271242	271.242		
1	109.5660846	X1_271370	X1	271370	271.37		
1	109.9392207	X1_275663	X1	275663	275.663		
1	109.9392208	X1_275713	X1	275713	275.713		
1	109.9392209	X1_276026	X1	276026	276.026		
1	109.939221	X1_276207	X1	276207	276.207		
1	109.9392211	X1_276212	X1	276212	276.212		
1	109.9392212	X1_276228	X1	276228	276.228		
1	109.9392213	X1_276229	X1	276229	276.229		
1	109.9392214	X1_276230	X1	276230	276.23		
1	109.9392215	X1_276273	X1	276273	276.273		
1	109.9392216	X1_276286	X1	276286	276.286		
1	109.9392217	X1_276297	X1	276297	276.297		
1	109.9392218	X1_276302	X1	276302	276.302		
1	109.9392219	X1_276335	X1	276335	276.335		
1	109.939222	X1_276377	X1	276377	276.377		
1	109.9392221	X1_276378	X1	276378	276.378		
1	109.9392222	X1_276414	X1	276414	276.414		
1	109.9392223	X1_276418	X1	276418	276.418		
1	109.9392224	X1_276441	X1	276441	276.441		
1	109.9392225	X1_280448	X1	280448	280.448		
1	109.9392226	X1_280525	X1	280525	280.525		
1	109.9392227	X1_280526	X1	280526	280.526		
1	109.9392228	X1_280528	X1	280528	280.528		
1	109.9392229	X1_280573	X1	280573	280.573		
1	110.3123784	X1_280588	X1	280588	280.588		
1	110.3123785	X1_280594	X1	280594	280.594		
1	110.3123786	X1_280597	X1	280597	280.597		
1	110.3123787	X1_280601	X1	280601	280.601		
1	110.3123788	X1_280621	X1	280621	280.621		
1	110.3123789	X1_280622	X1	280622	280.622		
1	110.6855341	X1_285101	X1	285101	285.101		
1	110.6855342	X1_285164	X1	285164	285.164		
1	110.6855343	X1_285171	X1	285171	285.171		
1	110.6855344	X1_285231	X1	285231	285.231		
1	110.6855345	X1_285282	X1	285282	285.282		
1	110.6855346	X1_285285	X1	285285	285.285		
1	110.6855347	X1_285347	X1	285347	285.347		
1	110.6855348	X1_285363	X1	285363	285.363		
1	110.6855349	X1_285372	X1	285372	285.372		
1	110.685535	X1_285386	X1	285386	285.386		
1	110.6855351	X1_285409	X1	285409	285.409		
1	110.6855352	X1_285449	X1	285449	285.449		
1	110.6855353	X1_285457	X1	285457	285.457		
1	110.6855354	X1_285466	X1	285466	285.466		
1	110.6855355	X1_285474	X1	285474	285.474		
1	110.6855356	X1_285491	X1	285491	285.491		
1	110.6855357	X1_285602	X1	285602	285.602		
1	110.6855358	X1_285701	X1	285701	285.701		
1	110.6855359	X1_285750	X1	285750	285.75		
1	110.685536	X1_285761	X1	285761	285.761		
1	110.6855361	X1_285772	X1	285772	285.772		
1	110.6855362	X1_285773	X1	285773	285.773		
1	110.6855363	X1_285791	X1	285791	285.791		
1	111.0590486	X1_285904	X1	285904	285.904		
1	111.0590487	X1_285905	X1	285905	285.905		
1	111.0590488	X1_285910	X1	285910	285.91		
1	111.0590489	X1_285912	X1	285912	285.912		
1	111.059049	X1_285913	X1	285913	285.913		
1	111.0590491	X1_285919	X1	285919	285.919		
1	111.0590492	X1_285920	X1	285920	285.92		
1	111.0590493	X1_285923	X1	285923	285.923		
1	111.0590494	X1_285925	X1	285925	285.925		
1	111.4325616	X1_286040	X1	286040	286.04		
1	111.4325617	X1_286049	X1	286049	286.049		
1	111.4325618	X1_286051	X1	286051	286.051		
1	111.4325619	X1_286059	X1	286059	286.059		
1	111.432562	X1_286069	X1	286069	286.069		
1	111.4325621	X1_286133	X1	286133	286.133		
1	111.4325622	X1_286136	X1	286136	286.136		
1	111.8057608	X1_286417	X1	286417	286.417		
1	111.8057609	X1_291541	X1	291541	291.541		
1	111.805761	X1_297164	X1	297164	297.164		
1	111.8057611	X1_297769	X1	297769	297.769		
1	111.8057612	X1_297796	X1	297796	297.796		
1	111.8057613	X1_297802	X1	297802	297.802		
1	111.8057614	X1_297884	X1	297884	297.884		
1	112.1788975	X1_303182	X1	303182	303.182		
1	112.1788976	X1_303244	X1	303244	303.244		
1	112.1788977	X1_303262	X1	303262	303.262		
1	112.1788978	X1_303288	X1	303288	303.288		
1	112.1788979	X1_303337	X1	303337	303.337		
1	112.178898	X1_303356	X1	303356	303.356		
1	112.1788981	X1_303375	X1	303375	303.375		
1	112.1788982	X1_303476	X1	303476	303.476		
1	112.552212	X1_308077	X1	308077	308.077		
1	112.5522121	X1_308107	X1	308107	308.107		
1	112.5522122	X1_308138	X1	308138	308.138		
1	112.5522123	X1_308142	X1	308142	308.142		
1	112.9255574	X1_308839	X1	308839	308.839		
1	112.9255575	X1_308840	X1	308840	308.84		
1	112.9255576	X1_308846	X1	308846	308.846		
1	112.9255577	X1_308848	X1	308848	308.848		
1	112.9255578	X1_308849	X1	308849	308.849		
1	112.9255579	X1_308857	X1	308857	308.857		
1	112.925558	X1_308858	X1	308858	308.858		
1	112.9255581	X1_308860	X1	308860	308.86		
1	112.9255582	X1_308888	X1	308888	308.888		
1	112.9255583	X1_308891	X1	308891	308.891		
1	112.9255584	X1_308893	X1	308893	308.893		
1	112.9255585	X1_308894	X1	308894	308.894		
1	112.9255586	X1_308898	X1	308898	308.898		
1	112.9255587	X1_308910	X1	308910	308.91		
1	112.9255588	X1_308980	X1	308980	308.98		
1	112.9255589	X1_308992	X1	308992	308.992		
1	112.925559	X1_308999	X1	308999	308.999		
1	112.9255591	X1_309020	X1	309020	309.02		
1	112.9255592	X1_309021	X1	309021	309.021		
1	112.9255593	X1_309024	X1	309024	309.024		
1	113.6747329	X1_309085	X1	309085	309.085		
1	113.674733	X1_309130	X1	309130	309.13		
1	113.6747331	X1_309146	X1	309146	309.146		
1	113.6747332	X1_309151	X1	309151	309.151		
1	113.6747333	X1_309155	X1	309155	309.155		
1	113.6747334	X1_309162	X1	309162	309.162		
1	113.6747335	X1_309176	X1	309176	309.176		
1	114.0479769	X1_309284	X1	309284	309.284		
1	114.4211668	X1_309993	X1	309993	309.993		
1	114.4211669	X1_310251	X1	310251	310.251		
1	114.421167	X1_310408	X1	310408	310.408		
1	115.1703054	X1_317564	X1	317564	317.564		
1	115.1703055	X1_317629	X1	317629	317.629		
1	116.6799208	X1_324249	X1	324249	324.249		
1	116.6799209	X1_374304	X1	374304	374.304		
1	116.679921	X1_374318	X1	374318	374.318		
1	116.6799211	X1_374320	X1	374320	374.32		
1	116.6799212	X1_374323	X1	374323	374.323		
1	116.6799213	X1_374339	X1	374339	374.339		
1	116.6799214	X1_374342	X1	374342	374.342		
1	116.6799215	X1_374345	X1	374345	374.345		
1	116.6799216	X1_374352	X1	374352	374.352		
1	117.0530576	X1_374383	X1	374383	374.383		
1	117.0530577	X1_374389	X1	374389	374.389		
1	117.0530578	X1_374806	X1	374806	374.806		
1	117.0530579	X1_374843	X1	374843	374.843		
1	117.053058	X1_374860	X1	374860	374.86		
1	117.0530581	X1_374866	X1	374866	374.866		
1	117.0530582	X1_374899	X1	374899	374.899		
1	117.0530583	X1_376346	X1	376346	376.346		
1	117.0530584	X1_376350	X1	376350	376.35		
1	117.0530585	X1_376352	X1	376352	376.352		
1	117.0530586	X1_376374	X1	376374	376.374		
1	117.0530587	X1_376389	X1	376389	376.389		
1	117.0530588	X1_376395	X1	376395	376.395		
1	117.0530589	X1_376412	X1	376412	376.412		
1	117.053059	X1_376414	X1	376414	376.414		
1	117.0530591	X1_376445	X1	376445	376.445		
1	117.0530592	X1_376579	X1	376579	376.579		
1	117.0530593	X1_376589	X1	376589	376.589		
1	117.0530594	X1_376618	X1	376618	376.618		
1	117.0530595	X1_376627	X1	376627	376.627		
1	117.0530596	X1_376632	X1	376632	376.632		
1	117.0530597	X1_376633	X1	376633	376.633		
1	117.0530598	X1_376635	X1	376635	376.635		
1	117.0530599	X1_376662	X1	376662	376.662		
1	117.05306	X1_376681	X1	376681	376.681		
1	117.0530601	X1_376701	X1	376701	376.701		
1	117.426494	X1_376862	X1	376862	376.862		
1	117.4264941	X1_376863	X1	376863	376.863		
1	117.4264942	X1_376869	X1	376869	376.869		
1	117.4264943	X1_376875	X1	376875	376.875		
1	117.4264944	X1_376880	X1	376880	376.88		
1	117.4264945	X1_376882	X1	376882	376.882		
1	117.4264946	X1_376889	X1	376889	376.889		
1	117.7999282	X1_376901	X1	376901	376.901		
1	117.7999283	X1_376902	X1	376902	376.902		
1	117.7999284	X1_376910	X1	376910	376.91		
1	117.7999285	X1_376920	X1	376920	376.92		
1	117.7999286	X1_376973	X1	376973	376.973		
1	117.7999287	X1_376977	X1	376977	376.977		
1	117.7999288	X1_376990	X1	376990	376.99		
1	117.7999289	X1_376999	X1	376999	376.999		
1	117.799929	X1_377001	X1	377001	377.001		
1	117.7999291	X1_377002	X1	377002	377.002		
1	117.7999292	X1_377007	X1	377007	377.007		
1	117.7999293	X1_377025	X1	377025	377.025		
1	117.7999294	X1_377043	X1	377043	377.043		
1	117.7999295	X1_377049	X1	377049	377.049		
1	117.7999296	X1_377077	X1	377077	377.077		
1	117.7999297	X1_377078	X1	377078	377.078		
1	117.7999298	X1_377101	X1	377101	377.101		
1	117.7999299	X1_377117	X1	377117	377.117		
1	117.79993	X1_377118	X1	377118	377.118		
1	117.7999301	X1_377123	X1	377123	377.123		
1	117.7999302	X1_378122	X1	378122	378.122		
1	117.7999303	X1_378125	X1	378125	378.125		
1	117.7999304	X1_378179	X1	378179	378.179		
1	117.7999305	X1_378205	X1	378205	378.205		
1	117.7999306	X1_378206	X1	378206	378.206		
1	117.7999307	X1_378212	X1	378212	378.212		
1	117.7999308	X1_378236	X1	378236	378.236		
1	117.7999309	X1_378452	X1	378452	378.452		
1	117.799931	X1_378453	X1	378453	378.453		
1	117.7999311	X1_378459	X1	378459	378.459		
1	117.7999312	X1_378461	X1	378461	378.461		
1	117.7999313	X1_378462	X1	378462	378.462		
1	117.7999314	X1_378477	X1	378477	378.477		
1	117.7999315	X1_378481	X1	378481	378.481		
1	117.7999316	X1_378483	X1	378483	378.483		
1	117.7999317	X1_378591	X1	378591	378.591		
1	117.7999318	X1_378594	X1	378594	378.594		
1	117.7999319	X1_378746	X1	378746	378.746		
1	117.799932	X1_378835	X1	378835	378.835		
1	117.7999321	X1_378879	X1	378879	378.879		
1	117.7999322	X1_378919	X1	378919	378.919		
1	117.7999323	X1_378932	X1	378932	378.932		
1	117.7999324	X1_378939	X1	378939	378.939		
1	117.7999325	X1_378947	X1	378947	378.947		
1	117.7999326	X1_378962	X1	378962	378.962		
1	117.7999327	X1_378964	X1	378964	378.964		
1	117.7999328	X1_378970	X1	378970	378.97		
1	117.7999329	X1_378987	X1	378987	378.987		
1	117.799933	X1_379043	X1	379043	379.043		
1	118.2550793	X1_379068	X1	379068	379.068		
1	118.2550794	X1_379072	X1	379072	379.072		
1	118.2550795	X1_379077	X1	379077	379.077		
1	118.2550796	X1_379078	X1	379078	379.078		
1	118.7104122	X1_379084	X1	379084	379.084		
1	119.1661153	X1_379300	X1	379300	379.3		
1	119.1661154	X1_379301	X1	379301	379.301		
1	119.1661155	X1_379308	X1	379308	379.308		
1	119.1661156	X1_379311	X1	379311	379.311		
1	119.794736	X1_379581	X1	379581	379.581		
1	120.2762796	X1_379600	X1	379600	379.6		
1	120.2762797	X1_379602	X1	379602	379.602		
1	120.2762798	X1_379621	X1	379621	379.621		
1	120.8630328	X1_379659	X1	379659	379.659		
1	120.8630329	X1_379690	X1	379690	379.69		
1	120.863033	X1_379695	X1	379695	379.695		
1	120.8630331	X1_379698	X1	379698	379.698		
1	121.460618	X1_379739	X1	379739	379.739		
1	121.4606181	X1_379754	X1	379754	379.754		
1	122.8496149	X1_380091	X1	380091	380.091		
1	122.849615	X1_380116	X1	380116	380.116		
1	122.8496151	X1_380117	X1	380117	380.117		
1	122.8496152	X1_380177	X1	380177	380.177		
1	122.8496153	X1_380205	X1	380205	380.205		
1	122.8496154	X1_380283	X1	380283	380.283		
1	122.8496155	X1_380310	X1	380310	380.31		
1	122.8496156	X1_380311	X1	380311	380.311		
1	122.8496157	X1_380313	X1	380313	380.313		
1	122.8496158	X1_380536	X1	380536	380.536		
1	122.8496159	X1_380588	X1	380588	380.588		
1	122.849616	X1_380605	X1	380605	380.605		
1	122.8496161	X1_380607	X1	380607	380.607		
1	122.8496162	X1_380613	X1	380613	380.613		
1	124.3597161	X1_389453	X1	389453	389.453		
1	124.3597162	X1_389478	X1	389478	389.478		
1	125.1111704	X1_395136	X1	395136	395.136		
1	125.1111705	X1_399643	X1	399643	399.643		
1	125.1111706	X1_400576	X1	400576	400.576		
1	125.1111707	X1_400577	X1	400577	400.577		
1	125.1111708	X1_405037	X1	405037	405.037		
1	125.1111709	X1_405099	X1	405099	405.099		
1	125.111171	X1_406091	X1	406091	406.091		
1	125.1111711	X1_408700	X1	408700	408.7		
1	125.1111712	X1_408726	X1	408726	408.726		
1	125.1111713	X1_408852	X1	408852	408.852		
1	125.1111714	X1_408855	X1	408855	408.855		
1	125.1111715	X1_409187	X1	409187	409.187		
1	125.3326449	X1_409590	X1	409590	409.59		
1	125.332645	X1_409596	X1	409596	409.596		
1	125.3326451	X1_409630	X1	409630	409.63		
1	125.3326452	X1_409640	X1	409640	409.64		
1	126.0409651	X1_409647	X1	409647	409.647		
1	126.0409652	X1_409649	X1	409649	409.649		
1	126.0409653	X1_409652	X1	409652	409.652		
1	126.0409654	X1_409655	X1	409655	409.655		
1	126.0409655	X1_409691	X1	409691	409.691		
1	126.0409656	X1_409692	X1	409692	409.692		
1	126.7478859	X1_411196	X1	411196	411.196		
1	126.747886	X1_411201	X1	411201	411.201		
1	127.0029737	X1_411297	X1	411297	411.297		
1	127.0029738	X1_411306	X1	411306	411.306		
1	127.0029739	X1_411414	X1	411414	411.414		
1	127.002974	X1_411417	X1	411417	411.417		
1	127.0029741	X1_411420	X1	411420	411.42		
1	127.0029742	X1_411438	X1	411438	411.438		
1	127.0029743	X1_411444	X1	411444	411.444		
1	127.0029744	X1_411449	X1	411449	411.449		
1	127.0029745	X1_411459	X1	411459	411.459		
1	127.0029746	X1_411642	X1	411642	411.642		
1	127.0029747	X1_411666	X1	411666	411.666		
1	127.0029748	X1_411675	X1	411675	411.675		
1	127.0029749	X1_411735	X1	411735	411.735		
1	127.002975	X1_411738	X1	411738	411.738		
1	127.0029751	X1_411741	X1	411741	411.741		
1	127.0029752	X1_411744	X1	411744	411.744		
1	127.0029753	X1_411763	X1	411763	411.763		
1	127.0029754	X1_411775	X1	411775	411.775		
1	127.0029755	X1_411780	X1	411780	411.78		
1	127.0029756	X1_412076	X1	412076	412.076		
1	128.130843	X1_415455	X1	415455	415.455		
1	128.1308431	X1_415502	X1	415502	415.502		
1	128.1308432	X1_415513	X1	415513	415.513		
1	128.1308433	X1_415678	X1	415678	415.678		
1	128.1308434	X1_415683	X1	415683	415.683		
1	128.1308435	X1_415684	X1	415684	415.684		
1	128.1308436	X1_415718	X1	415718	415.718		
1	128.1308437	X1_415725	X1	415725	415.725		
1	128.1308438	X1_415732	X1	415732	415.732		
1	128.1308439	X1_415961	X1	415961	415.961		
1	128.130844	X1_415972	X1	415972	415.972		
1	128.5039734	X1_417211	X1	417211	417.211		
1	128.5039735	X1_417226	X1	417226	417.226		
1	128.5039736	X1_417232	X1	417232	417.232		
1	128.5039737	X1_417235	X1	417235	417.235		
1	128.5039738	X1_417265	X1	417265	417.265		
1	128.5039739	X1_417292	X1	417292	417.292		
1	128.503974	X1_417388	X1	417388	417.388		
1	128.5039741	X1_417412	X1	417412	417.412		
1	128.5039742	X1_417418	X1	417418	417.418		
1	128.5039743	X1_417430	X1	417430	417.43		
1	128.5039744	X1_417455	X1	417455	417.455		
1	128.8771035	X1_417667	X1	417667	417.667		
1	128.8771036	X1_417682	X1	417682	417.682		
1	128.8771037	X1_417850	X1	417850	417.85		
1	128.8771038	X1_417859	X1	417859	417.859		
1	128.8771039	X1_417959	X1	417959	417.959		
1	128.877104	X1_418008	X1	418008	418.008		
1	128.8771041	X1_418011	X1	418011	418.011		
1	128.8771042	X1_418031	X1	418031	418.031		
1	128.8771043	X1_418034	X1	418034	418.034		
1	128.8771044	X1_418035	X1	418035	418.035		
1	128.8771045	X1_418063	X1	418063	418.063		
1	128.8771046	X1_418066	X1	418066	418.066		
1	129.2763698	X1_418087	X1	418087	418.087		
1	129.2763699	X1_418091	X1	418091	418.091		
1	129.27637	X1_418101	X1	418101	418.101		
1	129.2763701	X1_418117	X1	418117	418.117		
1	129.2763702	X1_418123	X1	418123	418.123		
1	129.2763703	X1_418144	X1	418144	418.144		
1	145.8150322	X1_436679	X1	436679	436.679		
1	145.8150323	X1_436680	X1	436680	436.68		
1	145.8150324	X1_436686	X1	436686	436.686		
1	145.8150325	X1_436704	X1	436704	436.704		
1	145.8150326	X1_436721	X1	436721	436.721		
1	145.8150327	X1_436924	X1	436924	436.924		
1	145.8150328	X1_437175	X1	437175	437.175		
1	145.8150329	X1_437205	X1	437205	437.205		
1	145.815033	X1_437227	X1	437227	437.227		
1	145.8150331	X1_437254	X1	437254	437.254		
1	145.8150332	X1_437272	X1	437272	437.272		
1	145.8150333	X1_437303	X1	437303	437.303		
1	145.8150334	X1_437325	X1	437325	437.325		
1	145.8150335	X1_437328	X1	437328	437.328		
1	145.8150336	X1_437339	X1	437339	437.339		
1	145.8150337	X1_437350	X1	437350	437.35		
1	145.8150338	X1_437353	X1	437353	437.353		
1	145.8150339	X1_437383	X1	437383	437.383		
1	146.1887399	X1_453326	X1	453326	453.326		
1	146.18874	X1_453327	X1	453327	453.327		
1	146.1887401	X1_453330	X1	453330	453.33		
1	146.1887402	X1_453336	X1	453336	453.336		
