chr pos.cM loci Xchr pos.bp pos.Kb
1 319.708183436851 X1_501075 X1 501075 501.075
1 319.708183536851 X1_501078 X1 501078 501.078
1 319.708183636851 X1_501094 X1 501094 501.094
1 319.708183736851 X1_501098 X1 501098 501.098
1 320.064068846912 X1_501120 X1 501120 501.12
1 320.064068946912 X1_501163 X1 501163 501.163
1 320.064069046912 X1_501175 X1 501175 501.175
1 320.064069146912 X1_501239 X1 501239 501.239
1 320.064069246912 X1_501410 X1 501410 501.41
1 320.419954859855 X1_501543 X1 501543 501.543
1 320.419954959855 X1_502698 X1 502698 502.698
1 320.419955059855 X1_502732 X1 502732 502.732
1 320.775827034692 X1_509496 X1 509496 509.496
1 320.775827134692 X1_514994 X1 514994 514.994
1 321.843719129219 X1_548535 X1 548535 548.535
1 321.843719229219 X1_548538 X1 548538 548.538
1 321.843719329219 X1_548541 X1 548541 548.541
1 321.843719429219 X1_548604 X1 548604 548.604
1 322.1998661588 X1_553775 X1 553775 553.775
1 322.1998662588 X1_553801 X1 553801 553.801
1 322.1998663588 X1_553824 X1 553824 553.824
1 322.1998664588 X1_553829 X1 553829 553.829
1 322.1998665588 X1_553845 X1 553845 553.845
1 322.1998666588 X1_553855 X1 553855 553.855
1 322.1998667588 X1_554135 X1 554135 554.135
1 322.1998668588 X1_554254 X1 554254 554.254
1 323.41723826161 X1_554495 X1 554495 554.495
1 323.41723836161 X1_554505 X1 554505 554.505
1 323.41723846161 X1_554516 X1 554516 554.516
1 323.41723856161 X1_554518 X1 554518 554.518
1 323.41723866161 X1_554598 X1 554598 554.598
1 323.41723876161 X1_554606 X1 554606 554.606
1 325.117132095878 X1_557896 X1 557896 557.896
1 325.76999003211 X1_558677 X1 558677 558.677
1 325.76999013211 X1_558694 X1 558694 558.694
1 325.76999023211 X1_558699 X1 558699 558.699
1 325.76999033211 X1_558832 X1 558832 558.832
1 325.76999043211 X1_558883 X1 558883 558.883
1 325.76999053211 X1_558886 X1 558886 558.886
1 325.76999063211 X1_558899 X1 558899 558.899
1 327.337060046926 X1_559248 X1 559248 559.248
1 327.337060146926 X1_559747 X1 559747 559.747
1 327.337060246927 X1_559755 X1 559755 559.755
1 327.337060346926 X1_559763 X1 559763 559.763
1 327.337060446927 X1_559967 X1 559967 559.967
1 327.337060546926 X1_559970 X1 559970 559.97
1 327.337060646926 X1_559977 X1 559977 559.977
1 327.337060746927 X1_559990 X1 559990 559.99
1 327.337060846926 X1_560002 X1 560002 560.002
1 327.337060946926 X1_560009 X1 560009 560.009
1 328.907086201742 X1_572065 X1 572065 572.065
1 329.691996959205 X1_573341 X1 573341 573.341
1 329.691997059205 X1_573353 X1 573353 573.353
1 329.691997159205 X1_573356 X1 573356 573.356
1 329.691997259205 X1_573359 X1 573359 573.359
1 329.691997359205 X1_573467 X1 573467 573.467
1 329.691997459205 X1_578962 X1 578962 578.962
1 329.691997559205 X1_579105 X1 579105 579.105
1 329.691997659205 X1_579120 X1 579120 579.12
1 329.691997759205 X1_583249 X1 583249 583.249
1 329.691997859205 X1_583416 X1 583416 583.416
1 329.691997959205 X1_583481 X1 583481 583.481
1 329.691998059205 X1_584140 X1 584140 584.14
1 329.691998159205 X1_584194 X1 584194 584.194
1 329.691998259205 X1_584467 X1 584467 584.467
1 329.691998359205 X1_584524 X1 584524 584.524
1 329.691998459205 X1_589500 X1 589500 589.5
1 329.691998559205 X1_589600 X1 589600 589.6
1 329.691998659205 X1_589618 X1 589618 589.618
1 329.691998759205 X1_589626 X1 589626 589.626
1 329.691998859205 X1_589666 X1 589666 589.666
1 329.691998959205 X1_589667 X1 589667 589.667
1 329.691999059205 X1_589692 X1 589692 589.692
1 329.691999159205 X1_589722 X1 589722 589.722
1 329.691999259205 X1_589930 X1 589930 589.93
1 329.691999359205 X1_590207 X1 590207 590.207
1 329.691999459205 X1_590215 X1 590215 590.215
1 329.691999559205 X1_590217 X1 590217 590.217
1 329.691999659205 X1_590221 X1 590221 590.221
1 329.691999759205 X1_590545 X1 590545 590.545
1 330.40374329269 X1_604409 X1 604409 604.409
1 330.40374339269 X1_604421 X1 604421 604.421
1 330.40374349269 X1_604432 X1 604432 604.432
1 330.40374359269 X1_606382 X1 606382 606.382
1 330.40374369269 X1_607540 X1 607540 607.54
1 330.40374379269 X1_608348 X1 608348 608.348
1 330.40374389269 X1_608359 X1 608359 608.359
1 330.759615806331 X1_608785 X1 608785 608.785
1 330.759615906331 X1_609919 X1 609919 609.919
1 330.759616006331 X1_609927 X1 609927 609.927
1 330.759616106331 X1_612411 X1 612411 612.411
1 330.759616206331 X1_612426 X1 612426 612.426
1 330.759616306331 X1_612457 X1 612457 612.457
1 330.759616406331 X1_612529 X1 612529 612.529
1 330.759616506331 X1_612534 X1 612534 612.534
1 330.759616606331 X1_612586 X1 612586 612.586
1 330.759616706331 X1_612592 X1 612592 612.592
1 330.759616806331 X1_612627 X1 612627 612.627
1 330.759616906331 X1_620156 X1 620156 620.156
1 330.759617006331 X1_620168 X1 620168 620.168
1 330.759617106331 X1_620183 X1 620183 620.183
1 330.759617206331 X1_620199 X1 620199 620.199
1 330.759617306331 X1_620201 X1 620201 620.201
1 330.759617406331 X1_620216 X1 620216 620.216
1 330.759617506331 X1_620228 X1 620228 620.228
1 331.471470181212 X1_620245 X1 620245 620.245
1 331.471470281212 X1_620246 X1 620246 620.246
1 331.471470381212 X1_620273 X1 620273 620.273
1 331.471470481212 X1_620279 X1 620279 620.279
1 331.471470581212 X1_620297 X1 620297 620.297
1 331.471470681212 X1_620300 X1 620300 620.3
1 331.471470781212 X1_620318 X1 620318 620.318
1 331.471470881212 X1_620327 X1 620327 620.327
1 331.471470981212 X1_620351 X1 620351 620.351
1 332.183324350593 X1_620421 X1 620421 620.421
1 332.183324450593 X1_620444 X1 620444 620.444
1 332.183324550593 X1_621942 X1 621942 621.942
1 332.183324650593 X1_621947 X1 621947 621.947
1 332.183324750593 X1_621960 X1 621960 621.96
1 332.183324850593 X1_622103 X1 622103 622.103
1 332.183324950593 X1_622106 X1 622106 622.106
1 332.183325050593 X1_622124 X1 622124 622.124
1 332.183325150593 X1_622131 X1 622131 622.131
1 332.183325250593 X1_622149 X1 622149 622.149
1 332.183325350593 X1_622159 X1 622159 622.159
1 332.183325450593 X1_622175 X1 622175 622.175
1 332.183325550593 X1_622178 X1 622178 622.178
1 332.183325650593 X1_622197 X1 622197 622.197
1 332.183325750593 X1_622204 X1 622204 622.204
1 332.183325850593 X1_622212 X1 622212 622.212
1 332.183325950593 X1_622215 X1 622215 622.215
1 332.183326050593 X1_622379 X1 622379 622.379
1 332.183326150593 X1_622617 X1 622617 622.617
1 332.183326250593 X1_625014 X1 625014 625.014
1 332.183326350593 X1_625729 X1 625729 625.729
1 332.183326450593 X1_625859 X1 625859 625.859
1 332.183326550593 X1_625879 X1 625879 625.879
1 332.183326650593 X1_625884 X1 625884 625.884
1 332.539376079593 X1_647613 X1 647613 647.613
1 332.539376179593 X1_653822 X1 653822 653.822
1 332.539376279593 X1_653831 X1 653831 653.831
1 332.539376379593 X1_653837 X1 653837 653.837
1 332.539376479593 X1_653849 X1 653849 653.849
1 332.539376579593 X1_653873 X1 653873 653.873
1 332.539376679593 X1_654647 X1 654647 654.647
1 332.539376779593 X1_654650 X1 654650 654.65
1 332.539376879593 X1_654671 X1 654671 654.671
1 332.539376979593 X1_654692 X1 654692 654.692
1 332.539377079593 X1_654716 X1 654716 654.716
1 333.251116011737 X1_654758 X1 654758 654.758
1 333.251116111737 X1_654764 X1 654764 654.764
1 333.251116211737 X1_654767 X1 654767 654.767
1 333.251116311737 X1_654770 X1 654770 654.77
1 333.251116411737 X1_654779 X1 654779 654.779
1 333.251116511737 X1_654800 X1 654800 654.8
1 333.251116611737 X1_654818 X1 654818 654.818
1 333.251116711737 X1_654830 X1 654830 654.83
1 333.607384707276 X1_654878 X1 654878 654.878
1 333.607384807276 X1_654884 X1 654884 654.884
1 333.963579812417 X1_654929 X1 654929 654.929
1 333.963579912417 X1_654950 X1 654950 654.95
1 333.963580012417 X1_654962 X1 654962 654.962
1 333.963580112417 X1_654965 X1 654965 654.965
1 333.963580212417 X1_654968 X1 654968 654.968
1 333.963580312417 X1_654971 X1 654971 654.971
1 333.963580412417 X1_654977 X1 654977 654.977
1 333.963580512417 X1_655040 X1 655040 655.04
1 334.319507021391 X1_657146 X1 657146 657.146
1 334.319507121391 X1_657869 X1 657869 657.869
1 334.319507221391 X1_657871 X1 657871 657.871
1 334.319507321391 X1_657874 X1 657874 657.874
1 334.319507421391 X1_657922 X1 657922 657.922
1 334.319507521391 X1_657923 X1 657923 657.923
1 334.319507621391 X1_657953 X1 657953 657.953
1 334.319507721391 X1_657964 X1 657964 657.964
1 334.319507821391 X1_658056 X1 658056 658.056
1 334.319507921391 X1_660802 X1 660802 660.802
1 336.099536576498 X1_671245 X1 671245 671.245
1 336.099536676498 X1_671248 X1 671248 671.248
1 336.099536776498 X1_671251 X1 671251 671.251
1 336.099536876498 X1_671254 X1 671254 671.254
1 336.456077955834 X1_671272 X1 671272 671.272
1 336.456078055834 X1_671326 X1 671326 671.326
1 336.456078155834 X1_671363 X1 671363 671.363
1 336.456078255834 X1_671383 X1 671383 671.383
1 336.456078355834 X1_671386 X1 671386 671.386
1 336.456078455834 X1_671395 X1 671395 671.395
1 336.456078555834 X1_671401 X1 671401 671.401
1 336.456078655834 X1_671422 X1 671422 671.422
1 336.456078755834 X1_671431 X1 671431 671.431
1 336.456078855834 X1_671440 X1 671440 671.44
1 336.456078955834 X1_671446 X1 671446 671.446
1 336.456079055834 X1_671449 X1 671449 671.449
1 336.456079155834 X1_671752 X1 671752 671.752
1 336.456079255834 X1_671836 X1 671836 671.836
1 336.456079355834 X1_672029 X1 672029 672.029
1 336.456079455834 X1_672049 X1 672049 672.049
1 336.456079555834 X1_672064 X1 672064 672.064
1 336.456079655834 X1_672070 X1 672070 672.07
1 336.456079755834 X1_672085 X1 672085 672.085
1 336.456079855834 X1_672088 X1 672088 672.088
1 336.456079955834 X1_672106 X1 672106 672.106
1 336.456080055834 X1_672115 X1 672115 672.115
1 336.456080155834 X1_672136 X1 672136 672.136
1 336.456080255834 X1_672142 X1 672142 672.142
1 336.456080355834 X1_672172 X1 672172 672.172
1 336.456080455834 X1_672218 X1 672218 672.218
1 336.456080555834 X1_672229 X1 672229 672.229
1 336.456080655834 X1_672250 X1 672250 672.25
1 336.456080755834 X1_674188 X1 674188 674.188
1 336.456080855834 X1_674190 X1 674190 674.19
1 336.456080955834 X1_674217 X1 674217 674.217
1 336.456081055834 X1_674301 X1 674301 674.301
1 336.456081155834 X1_674314 X1 674314 674.314
1 337.880875771335 X1_678209 X1 678209 678.209
1 337.880875871335 X1_678226 X1 678226 678.226
1 337.880875971335 X1_678243 X1 678243 678.243
1 337.880876071335 X1_678245 X1 678245 678.245
1 338.23774148839 X1_678256 X1 678256 678.256
1 338.23774158839 X1_678263 X1 678263 678.263
1 338.23774168839 X1_678297 X1 678297 678.297
1 338.23774178839 X1_678303 X1 678303 678.303
1 338.594182795554 X1_678345 X1 678345 678.345
1 338.594182895554 X1_678657 X1 678657 678.657
1 338.594182995554 X1_678731 X1 678731 678.731
1 338.594183095554 X1_678736 X1 678736 678.736
1 338.594183195554 X1_678737 X1 678737 678.737
1 338.594183295554 X1_678887 X1 678887 678.887
1 338.594183395554 X1_679014 X1 679014 679.014
1 338.594183495554 X1_679020 X1 679020 679.02
1 338.594183595554 X1_679024 X1 679024 679.024
1 338.594183695554 X1_679030 X1 679030 679.03
1 338.594183795554 X1_679033 X1 679033 679.033
1 338.594183895554 X1_679051 X1 679051 679.051
1 338.594183995554 X1_679071 X1 679071 679.071
1 338.594184095554 X1_679076 X1 679076 679.076
1 338.594184195554 X1_698053 X1 698053 698.053
1 338.594184295554 X1_699387 X1 699387 699.387
1 338.594184395554 X1_706685 X1 706685 706.685
1 338.594184495554 X1_706708 X1 706708 706.708
1 338.594184595554 X1_706720 X1 706720 706.72
1 338.594184695554 X1_706738 X1 706738 706.738
1 338.594184795554 X1_706742 X1 706742 706.742
1 338.594184895554 X1_706762 X1 706762 706.762
1 338.594184995554 X1_706783 X1 706783 706.783
1 338.594185095554 X1_706851 X1 706851 706.851
1 338.594185195554 X1_706897 X1 706897 706.897
1 338.594185295554 X1_706937 X1 706937 706.937
1 338.594185395554 X1_706939 X1 706939 706.939
1 338.594185495554 X1_706946 X1 706946 706.946
1 338.594185595554 X1_706987 X1 706987 706.987
1 338.594185695554 X1_707078 X1 707078 707.078
1 338.594185795554 X1_707079 X1 707079 707.079
1 338.594185895554 X1_708174 X1 708174 708.174
1 338.594185995554 X1_708285 X1 708285 708.285
1 338.594186095554 X1_715861 X1 715861 715.861
1 338.594186195554 X1_724954 X1 724954 724.954
1 338.594186295554 X1_726012 X1 726012 726.012
1 338.594186395554 X1_727609 X1 727609 727.609
1 338.594186495554 X1_727641 X1 727641 727.641
1 338.594186595554 X1_727696 X1 727696 727.696
1 338.594186695554 X1_728253 X1 728253 728.253
1 338.951569070675 X1_732006 X1 732006 732.006
1 338.951569170675 X1_732023 X1 732023 732.023
1 341.34865020071 X1_736333 X1 736333 736.333
1 341.34865030071 X1_736342 X1 736342 736.342
1 341.34865040071 X1_736349 X1 736349 736.349
1 341.34865050071 X1_736394 X1 736394 736.394
1 342.293839237041 X1_736592 X1 736592 736.592
1 342.293839337041 X1_736600 X1 736600 736.6
1 342.293839437041 X1_736621 X1 736621 736.621
1 342.293839537041 X1_736630 X1 736630 736.63
1 343.949891533724 X1_736648 X1 736648 736.648
1 343.949891633724 X1_736697 X1 736697 736.697
1 343.949891733724 X1_736709 X1 736709 736.709
1 343.949891833724 X1_736722 X1 736722 736.722
1 343.949891933724 X1_736723 X1 736723 736.723
1 344.306018617142 X1_736965 X1 736965 736.965
1 344.306018717142 X1_736970 X1 736970 736.97
1 344.306018817142 X1_736999 X1 736999 736.999
1 344.306018917142 X1_737007 X1 737007 737.007
1 344.306019017142 X1_737017 X1 737017 737.017
1 344.6620850599 X1_737025 X1 737025 737.025
1 344.6620851599 X1_737031 X1 737031 737.031
1 344.6620852599 X1_737033 X1 737033 737.033
1 346.086066348194 X1_737294 X1 737294 737.294
1 346.086066448194 X1_737300 X1 737300 737.3
1 346.086066548194 X1_737303 X1 737303 737.303
1 346.086066648194 X1_737308 X1 737308 737.308
1 346.086066748194 X1_737310 X1 737310 737.31
1 346.086066848194 X1_737346 X1 737346 737.346
1 346.086066948194 X1_737354 X1 737354 737.354
1 346.086067048194 X1_737854 X1 737854 737.854
1 346.798142865497 X1_738442 X1 738442 738.442
1 346.798142965497 X1_738778 X1 738778 738.778
1 346.798143065497 X1_738785 X1 738785 738.785
1 347.153770094147 X1_740447 X1 740447 740.447
1 348.047184023403 X1_743653 X1 743653 743.653
1 348.939748975421 X1_750119 X1 750119 750.119
1 348.939749075421 X1_750470 X1 750470 750.47
1 348.939749175421 X1_750554 X1 750554 750.554
1 348.939749275421 X1_750797 X1 750797 750.797
1 349.295928942649 X1_751296 X1 751296 751.296
1 349.295929042649 X1_751898 X1 751898 751.898
1 350.00664780928 X1_757352 X1 757352 757.352
1 350.00664790928 X1_757504 X1 757504 757.504
1 350.00664800928 X1_758562 X1 758562 758.562
1 350.00664810928 X1_769827 X1 769827 769.827
1 350.362520077929 X1_773309 X1 773309 773.309
1 350.362520177929 X1_773317 X1 773317 773.317
1 350.362520277929 X1_773358 X1 773358 773.358
1 350.362520377929 X1_773445 X1 773445 773.445
1 350.362520477929 X1_773698 X1 773698 773.698
1 350.362520577929 X1_773809 X1 773809 773.809
1 350.362520677929 X1_773880 X1 773880 773.88
1 350.362520777929 X1_773883 X1 773883 773.883
1 350.362520877929 X1_773900 X1 773900 773.9
1 350.362520977929 X1_773951 X1 773951 773.951
1 350.362521077929 X1_773975 X1 773975 773.975
1 350.362521177929 X1_774028 X1 774028 774.028
1 350.362521277929 X1_774054 X1 774054 774.054
1 350.362521377929 X1_774118 X1 774118 774.118
1 350.362521477929 X1_774135 X1 774135 774.135
1 350.362521577929 X1_774299 X1 774299 774.299
1 350.362521677929 X1_774439 X1 774439 774.439
1 350.362521777929 X1_774599 X1 774599 774.599
1 350.362521877929 X1_774636 X1 774636 774.636
1 350.362521977929 X1_774713 X1 774713 774.713
1 350.362522077929 X1_774748 X1 774748 774.748
1 350.362522177929 X1_774970 X1 774970 774.97
1 350.362522277929 X1_775069 X1 775069 775.069
1 350.362522377929 X1_775081 X1 775081 775.081
1 350.362522477929 X1_775168 X1 775168 775.168
1 350.362522577929 X1_775339 X1 775339 775.339
1 350.362522677929 X1_775363 X1 775363 775.363
1 350.362522777929 X1_775393 X1 775393 775.393
1 350.362522877929 X1_775594 X1 775594 775.594
1 350.362522977929 X1_775716 X1 775716 775.716
1 350.362523077929 X1_775732 X1 775732 775.732
1 350.362523177929 X1_775928 X1 775928 775.928
1 350.362523277929 X1_775973 X1 775973 775.973
1 350.362523377929 X1_776014 X1 776014 776.014
1 350.362523477929 X1_776046 X1 776046 776.046
1 350.362523577929 X1_776109 X1 776109 776.109
1 350.71829553364 X1_776724 X1 776724 776.724
1 350.71829563364 X1_776805 X1 776805 776.805
1 351.074812814417 X1_779002 X1 779002 779.002
1 351.074812914417 X1_779004 X1 779004 779.004
1 351.074813014417 X1_779035 X1 779035 779.035
1 351.074813114417 X1_779061 X1 779061 779.061
1 351.074813214417 X1_779068 X1 779068 779.068
1 351.074813314417 X1_779086 X1 779086 779.086
1 351.074813414417 X1_779113 X1 779113 779.113
1 351.074813514417 X1_779201 X1 779201 779.201
1 351.074813614417 X1_779224 X1 779224 779.224
1 351.074813714417 X1_779247 X1 779247 779.247
1 351.074813814417 X1_779277 X1 779277 779.277
1 351.074813914417 X1_779936 X1 779936 779.936
1 353.566079824243 X1_788102 X1 788102 788.102
1 353.566079924243 X1_788160 X1 788160 788.16
1 353.566080024243 X1_788216 X1 788216 788.216
1 353.566080124243 X1_788222 X1 788222 788.222
1 353.566080224243 X1_788225 X1 788225 788.225
1 353.566080324243 X1_788249 X1 788249 788.249
1 353.566080424243 X1_788294 X1 788294 788.294
1 353.922289007833 X1_788450 X1 788450 788.45
1 353.922289107833 X1_788453 X1 788453 788.453
1 353.922289207833 X1_788456 X1 788456 788.456
1 353.922289307833 X1_788465 X1 788465 788.465
1 353.922289407833 X1_788471 X1 788471 788.471
1 353.922289507833 X1_788477 X1 788477 788.477
1 354.278498296754 X1_788516 X1 788516 788.516
1 354.278498396754 X1_788582 X1 788582 788.582
1 354.278498496754 X1_788630 X1 788630 788.63
1 354.278498596754 X1_788657 X1 788657 788.657
1 354.278498696754 X1_788730 X1 788730 788.73
1 354.278498796754 X1_807223 X1 807223 807.223
1 354.990230006429 X1_811286 X1 811286 811.286
1 354.990230106429 X1_823348 X1 823348 823.348
1 355.346379923794 X1_833838 X1 833838 833.838
1 355.346380023794 X1_833891 X1 833891 833.891
1 355.346380123794 X1_835680 X1 835680 835.68
1 355.702333458701 X1_836586 X1 836586 836.586
1 355.702333558701 X1_837754 X1 837754 837.754
1 356.075656532582 X1_842738 X1 842738 842.738
1 356.4830661196 X1_850392 X1 850392 850.392
1 376.377147413922 X1_854579 X1 854579 854.579
1 396.663412944446 X1_854800 X1 854800 854.8
1 396.663413044446 X1_854847 X1 854847 854.847
1 396.663413144446 X1_854853 X1 854853 854.853
1 397.019316840303 X1_855061 X1 855061 855.061
1 397.019316940303 X1_855090 X1 855090 855.09
1 397.019317040303 X1_855112 X1 855112 855.112
1 397.019317140303 X1_855123 X1 855123 855.123
1 397.019317240303 X1_855126 X1 855126 855.126
1 397.019317340303 X1_855134 X1 855134 855.134
1 397.019317440303 X1_855174 X1 855174 855.174
1 397.019317540303 X1_855179 X1 855179 855.179
1 397.374058205489 X1_855187 X1 855187 855.187
1 399.15800450107 X1_875730 X1 875730 875.73
1 399.513641866906 X1_884187 X1 884187 884.187
1 399.513641966906 X1_884423 X1 884423 884.423
1 399.513642066906 X1_884705 X1 884705 884.705
1 399.513642166906 X1_884720 X1 884720 884.72
1 399.513642266906 X1_884743 X1 884743 884.743
1 400.416785252621 X1_884758 X1 884758 884.758
1 400.416785352621 X1_884769 X1 884769 884.769
1 400.416785452621 X1_884771 X1 884771 884.771
1 400.416785552621 X1_884779 X1 884779 884.779
1 400.416785652621 X1_884795 X1 884795 884.795
1 400.416785752621 X1_884809 X1 884809 884.809
1 400.416785852621 X1_884810 X1 884810 884.81
1 401.257563840105 X1_884878 X1 884878 884.878
1 401.257563940105 X1_884879 X1 884879 884.879
1 401.257564040105 X1_884893 X1 884893 884.893
